episode,epsilon,loss,assign,charge,noop,cost_per_order,success_rate,ontime_rate,energy_per_order,n_delivered,n_dropped,depletion_events,episode_return
28,0.06147053298417564,6.135068810114297,133,41,12,3.938470085470105,0.8068965517241379,0.8974358974358975,0.27265811965813896,117.0,28.0,0.0,1234.079000000001
29,0.056460239481748865,6.197712368123671,130,40,0,3.358525862068983,0.8345323741007195,0.8793103448275862,0.28180172413794885,116.0,23.0,0.0,1280.411000000001
30,0.051290864501780435,6.076569183419148,126,41,25,5.745572727272745,0.738255033557047,0.8818181818181818,0.27648181818183587,110.0,39.0,0.0,952.7369999999995
31,0.05,6.63456946192561,135,41,9,5.826627118644087,0.7329192546583851,0.864406779661017,0.26900000000001834,118.0,43.0,0.0,1002.3679999999991
32,0.05,6.229464589572344,132,46,5,3.633254237288154,0.8194444444444444,0.9152542372881356,0.27562711864408607,118.0,26.0,0.0,1291.2260000000006
33,0.05,6.6004973395486894,128,42,8,5.442483050847476,0.7468354430379747,0.8898305084745762,0.2687542372881539,118.0,40.0,0.0,1062.7070000000003
34,0.05,6.50272586450472,137,45,0,4.962495726495744,0.7697368421052632,0.8205128205128205,0.2804444444444619,117.0,35.0,0.0,1069.3880000000004
35,0.05,6.838348128694169,143,44,1,3.146008000000016,0.8445945945945946,0.864,0.2644080000000159,125.0,23.0,0.0,1396.739000000001
36,0.05,6.859535435498771,130,46,1,3.6647288135593397,0.8194444444444444,0.8983050847457628,0.26472881355933986,118.0,26.0,0.0,1277.552000000001
37,0.05,6.923710926159008,139,43,3,4.580092436974808,0.7828947368421053,0.8403361344537815,0.2716890756302701,119.0,33.0,0.0,1144.9390000000003
38,0.05,6.704719169386502,130,42,2,2.6555258620689854,0.8656716417910447,0.9310344827586207,0.2779396551724336,116.0,18.0,0.0,1391.9390000000003
39,0.05,6.575422604005415,137,42,3,3.3482892561983637,0.8344827586206897,0.8264462809917356,0.2714297520661325,121.0,24.0,0.0,1304.8270000000002
40,0.05,6.512768240923381,137,42,2,5.293412280701773,0.7549668874172185,0.8508771929824561,0.28639473684212347,114.0,37.0,0.0,1021.5309999999997
41,0.05,6.784534590384539,126,41,3,1.0228275862069138,0.9586776859504132,0.896551724137931,0.28489655172415523,116.0,5.0,0.0,1561.3220000000015
42,0.05,6.941420528174794,130,43,4,2.3554122807017728,0.8837209302325582,0.8859649122807017,0.2747105263158077,114.0,15.0,0.0,1376.443000000001
43,0.05,6.962793345008391,133,40,10,3.7437024793388605,0.8175675675675675,0.8925619834710744,0.2693223140496041,121.0,27.0,0.0,1296.912
44,0.05,6.844756857156754,138,46,16,4.938608695652192,0.7666666666666667,0.8782608695652174,0.28208695652175764,115.0,35.0,0.0,1086.8999999999999
45,0.05,6.9158985586561394,128,38,3,3.829017241379328,0.8111888111888111,0.9224137931034483,0.26522413793105193,116.0,27.0,0.0,1250.8040000000008
46,0.05,7.150631422284006,128,43,3,1.0070085470085661,0.9590163934426229,0.9145299145299145,0.27282051282053205,117.0,5.0,0.0,1587.1500000000003
47,0.05,7.016401044206123,130,43,0,2.560400000000019,0.8712121212121212,0.9217391304347826,0.27692173913045376,115.0,17.0,0.0,1385.5540000000008
48,0.05,7.278545154399009,143,39,17,5.750525000000018,0.7361963190184049,0.875,0.2680250000000182,120.0,43.0,0.0,1034.7670000000003
49,0.05,7.293403136389596,129,41,5,4.249106194690285,0.795774647887324,0.8584070796460177,0.28184955752214325,113.0,29.0,0.0,1134.8010000000006
