episode,epsilon,loss,assign,charge,noop,cost_per_order,success_rate,ontime_rate,energy_per_order,n_delivered,n_dropped,depletion_events,episode_return
30,0.05584242658345019,5.706680759954988,133,42,3,5.017504424778779,0.7687074829931972,0.7433628318584071,0.27237168141594686,113.0,34.0,0.0,982.9920000000004
31,0.05057761844732104,6.094664832558295,146,50,2,6.4693303571428755,0.717948717948718,0.6785714285714286,0.28183035714287624,112.0,44.0,0.0,775.4150000000004
32,0.05,6.024982873512351,136,42,6,2.9999430894309103,0.8541666666666666,0.7723577235772358,0.2698617886179022,123.0,21.0,0.0,1335.9470000000008
33,0.05,6.2935704859228085,139,42,2,5.13029661016951,0.7662337662337663,0.7203389830508474,0.2701271186440863,118.0,36.0,0.0,999.6049999999999
34,0.05,5.887992055729182,151,45,2,4.425233333333351,0.7947019867549668,0.6833333333333333,0.27356666666668367,120.0,31.0,0.0,1078.9519999999995
35,0.05,6.292085137773068,146,42,0,2.965504000000016,0.8561643835616438,0.736,0.26390400000001607,125.0,21.0,0.0,1339.3120000000006
36,0.05,6.599354853894975,139,40,1,2.4286612903225975,0.8794326241134752,0.8387096774193549,0.2504354838709846,124.0,17.0,0.0,1458.8360000000002
37,0.05,6.359747779825346,140,41,2,5.054473684210545,0.7702702702702703,0.6578947368421053,0.2860526315789657,114.0,34.0,0.0,938.7699999999995
38,0.05,6.903722267577102,135,40,4,2.620461538461558,0.8731343283582089,0.7521367521367521,0.27430769230771235,117.0,17.0,0.0,1303.3659999999998
39,0.05,6.3687090783015545,143,41,0,3.5242975206611735,0.8344827586206897,0.743801652892562,0.2730578512396859,121.0,24.0,0.0,1233.5600000000004
40,0.05,6.416461994634807,139,41,1,5.275196581196599,0.7597402597402597,0.7435897435897436,0.28032478632480384,117.0,37.0,0.0,987.7920000000004
41,0.05,6.472218349755528,125,41,0,1.387144144144162,0.940677966101695,0.8378378378378378,0.29705405405407215,111.0,7.0,0.0,1421.0270000000007
42,0.05,6.399301752012375,129,40,2,2.484120689655191,0.8787878787878788,0.8189655172413793,0.27377586206898413,116.0,16.0,0.0,1346.8220000000015
43,0.05,6.89647709831749,153,40,1,4.563767241379329,0.7837837837837838,0.8448275862068966,0.27583620689657085,116.0,32.0,0.0,1120.593
44,0.05,7.152298946849635,143,40,0,5.054307017543878,0.7702702702702703,0.7192982456140351,0.2876403508772109,114.0,34.0,0.0,973.8090000000001
45,0.05,6.935534858155525,134,39,1,3.431966101694933,0.8368794326241135,0.7203389830508474,0.2641694915254413,118.0,23.0,0.0,1200.0179999999998
46,0.05,6.1882992323707136,127,39,4,0.593372881355951,0.9833333333333333,0.9152542372881356,0.2671016949152731,118.0,2.0,0.0,1649.9420000000007
47,0.05,6.670601607755173,131,40,1,3.261369369369389,0.8473282442748091,0.7477477477477478,0.28659459459461417,111.0,20.0,0.0,1162.9780000000005
48,0.05,6.555466810862224,151,41,0,6.425383928571448,0.7225806451612903,0.6428571428571429,0.2878839285714478,112.0,43.0,0.0,760.3570000000008
49,0.05,6.924542404545678,136,41,3,4.094147826086975,0.8098591549295775,0.7304347826086957,0.2767565217391494,115.0,27.0,0.0,1099.1429999999998
